idiom,repo,html,class,met,lineno,non-pythonic,pythonic,operation-lag,detection-correct,refactor-correct
List-compreh,clusterfuzz,https://github.com/google/clusterfuzz/tree/master/src/clusterfuzz/_internal/tests/appengine/handlers/cron/grouper_test.py,GrouperTest,test_same_crash_same_security$52,63,"testcases = []
for testcase_id in data_handler.get_open_testcase_id_iterator():
    testcases.append(data_handler.get_testcase_by_id(testcase_id))",testcases = [data_handler.get_testcase_by_id(testcase_id) for testcase_id in data_handler.get_open_testcase_id_iterator()],1,1,1
List-compreh,distributed,https://github.com/dask/distributed/tree/master/distributed/tests/test_client_executor.py,,test_map$130,142,"results = []
for x in it:
    results.append(x)",results = [x for x in it],0,1,1
List-compreh,learnPython,https://github.com/rieuse/learnPython/tree/master/bbs_spider/tianya/tianya-ask.py,,thread$183,184,"task = []
for _ in range(1, 5):
    task.append(threading.Thread(target=get_detail))","task = [threading.Thread(target=get_detail) for _ in range(1, 5)]",1,1,1
List-compreh,KBQA-BERT,https://github.com/WenRichard/KBQA-BERT/tree/master/bert/modeling.py,,get_shape_list$897,920,"non_static_indexes = []
for (index, dim) in enumerate(shape):
    if dim is None:
        non_static_indexes.append(index)","non_static_indexes = [index for (index, dim) in enumerate(shape) if dim is None]",1,1,1
List-compreh,TelegramTUI,https://github.com/vtr0n/TelegramTUI/tree/master/telegramtui/src/npyscreen/wgmultiline.py,MultiLine,get_filtered_values$358,359,"fvls = []
for vli in self.get_filtered_indexes():
    fvls.append(self.values[vli])",fvls = [self.values[vli] for vli in self.get_filtered_indexes()],1,1,1
List-compreh,FoxDot,https://github.com/Qirky/FoxDot/tree/master/FoxDot/lib/OSC.py,OSCMessage,items$383,387,"out = []
for i in range(len(values)):
    out.append((typetags[i], values[i]))","out = [(typetags[i], values[i]) for i in range(len(values))]",1,1,1
List-compreh,instagrapi,https://github.com/adw0rd/instagrapi/tree/master/instagrapi/mixins/comment.py,CommentMixin,media_comments$14,37,"comments = []
for comment in result.get('comments'):
    comments.append(extract_comment(comment))",comments = [extract_comment(comment) for comment in result.get('comments')],0,1,1
List-compreh,nltk,https://github.com/nltk/nltk/tree/master/nltk/tree/tree.py,,_child_names$893,894,"names = []
for child in tree:
    if isinstance(child, Tree):
        names.append(Nonterminal(child._label))
    else:
        names.append(child)","names = [Nonterminal(child._label) if isinstance(child, Tree) else child for child in tree]",1,1,1
List-compreh,wasp-os,https://github.com/daniel-thompson/wasp-os/tree/master/tools/rle_encode.py,ReverseCLUT,__init__$78,79,"l = []
for i in range(256):
    l.append(clut(i))",l = [clut(i) for i in range(256)],1,1,1
List-compreh,gluon-ts,https://github.com/awslabs/gluon-ts/tree/master/src/gluonts/model/n_beats/_ensemble.py,NBEATSEnsembleEstimator,_estimator_factory$388,389,"estimators = []
for (context_length, loss_function, init_id) in product(self.meta_context_length, self.meta_loss_function, list(range(self.meta_bagging_size))):
    estimators.append(NBEATSEstimator(freq=self.freq, prediction_length=self.prediction_length, context_length=context_length, trainer=copy.deepcopy(self.trainer), num_stacks=self.num_stacks, widths=self.widths, num_blocks=self.num_blocks, num_block_layers=self.num_block_layers, expansion_coefficient_lengths=self.expansion_coefficient_lengths, sharing=self.sharing, stack_types=self.stack_types, loss_function=loss_function, **kwargs))","estimators = [NBEATSEstimator(freq=self.freq, prediction_length=self.prediction_length, context_length=context_length, trainer=copy.deepcopy(self.trainer), num_stacks=self.num_stacks, widths=self.widths, num_blocks=self.num_blocks, num_block_layers=self.num_block_layers, expansion_coefficient_lengths=self.expansion_coefficient_lengths, sharing=self.sharing, stack_types=self.stack_types, loss_function=loss_function, **kwargs) for (context_length, loss_function, init_id) in product(self.meta_context_length, self.meta_loss_function, list(range(self.meta_bagging_size)))]",1,1,1
List-compreh,st2,https://github.com/StackStorm/st2/tree/master/st2api/tests/unit/controllers/v1/test_policies.py,PolicyControllerTestCase,_insert_mock_models$286,287,"result = []
for policy_db in self.policy_dbs:
    result.append(policy_db.id)",result = [policy_db.id for policy_db in self.policy_dbs],1,1,1
List-compreh,nltk,https://github.com/nltk/nltk/tree/master/nltk/corpus/reader/plaintext.py,EuroparlCorpusReader,_read_para_block$204,205,"paras = []
for para in self._para_block_reader(stream):
    paras.append([sent.split() for sent in para.splitlines()])",paras = [[sent.split() for sent in para.splitlines()] for para in self._para_block_reader(stream)],1,1,1
List-compreh,keras,https://github.com/keras-team/keras/tree/master/keras/preprocessing/image_test.py,TestImage,test_image_data_generator$99,104,"img_list = []
for im in test_images:
    img_list.append(preprocessing_image.img_to_array(im)[None, ...])","img_list = [preprocessing_image.img_to_array(im)[None, ...] for im in test_images]",1,1,1
List-compreh,deep-speaker,https://github.com/philipperemy/deep-speaker/tree/master//batcher.py,TripletBatcherSelectHardNegatives,get_batch$424,429,"inputs = []
for speaker in self.speakers_list:
    inputs.append(self.select_speaker_data(speaker, n=k, is_test=is_test))","inputs = [self.select_speaker_data(speaker, n=k, is_test=is_test) for speaker in self.speakers_list]",1,1,1
List-compreh,learning-tools,https://github.com/scottslowe/learning-tools/tree/master/ansible/bootstrap/ec2.py,Ec2Inventory,get_host_info_dict_from_describe_dict$1420,1479,"sg_ids = []
for sg in value:
    sg_ids.append(sg['SecurityGroupId'])",sg_ids = [sg['SecurityGroupId'] for sg in value],1,1,1
List-compreh,salt,https://github.com/saltstack/salt/tree/master/salt/modules/virt.py,,list_active_vms$4290,4310,"vms = []
for dom in _get_domain(conn, iterable=True, inactive=False):
    vms.append(dom.name())","vms = [dom.name() for dom in _get_domain(conn, iterable=True, inactive=False)]",1,1,1
List-compreh,s3prl,https://github.com/s3prl/s3prl/tree/master/s3prl/downstream/sws2013/sws2013_testset.py,,parse_tlist$76,81,"audio_names = []
for term in root.findall('term'):
    audio_names.append(term.attrib['termid'])",audio_names = [term.attrib['termid'] for term in root.findall('term')],1,1,1
List-compreh,albert_pytorch,https://github.com/lonePatient/albert_pytorch/tree/master/processors/utils.py,DataProcessor,_read_tsv$87,91,"lines = []
for line in reader:
    lines.append(line)",lines = [line for line in reader],1,1,1
List-compreh,novelWriter,https://github.com/vkbo/novelWriter/tree/master/tests/test_core/test_core_index.py,,testCoreIndex_ExtractData$465,514,"theKeys = []
for (aKey, _, _, _) in theIndex.novelStructure(skipExcluded=False):
    theKeys.append(aKey)","theKeys = [aKey for (aKey, _, _, _) in theIndex.novelStructure(skipExcluded=False)]",1,1,1
List-compreh,Paddle,https://github.com/PaddlePaddle/Paddle/tree/master/python/paddle/distributed/passes/fuse_all_reduce.py,,filter_all_collective_op_indices$135,146,"match_op_indices = []
for (i, op) in enumerate(block.ops):
    if op.type in all_collective_ops:
        match_op_indices.append(i)","match_op_indices = [i for (i, op) in enumerate(block.ops) if op.type in all_collective_ops]",1,1,1
List-compreh,frankmocap,https://github.com/facebookresearch/frankmocap/tree/master/renderer/glViewer.py,,getFaceRootCenter$3919,3922,"speech_rootData = []
for f in g_meshes:
    speech_rootData.append(f['centers'])",speech_rootData = [f['centers'] for f in g_meshes],1,1,1
List-compreh,qiskit-terra,https://github.com/Qiskit/qiskit-terra/tree/master/qiskit/extensions/simulator/snapshot.py,,snapshot$87,110,"tuples = []
for register in self.qregs:
    tuples.append(register)",tuples = [register for register in self.qregs],0,1,1
List-compreh,OpenNRE,https://github.com/thunlp/OpenNRE/tree/master/opennre/model/bag_average.py,BagAverage,forward$71,118,"bag_rep = []
for i in range(len(scope)):
    bag_rep.append(rep[scope[i][0]:scope[i][1]].mean(0))",bag_rep = [rep[scope[i][0]:scope[i][1]].mean(0) for i in range(len(scope))],0,1,1
List-compreh,awx,https://github.com/ansible/awx/tree/master/awx_collection/plugins/modules/workflow_job_template.py,,main$650,764,"association_fields['notification_templates_success'] = []
for item in notifications_success:
    association_fields['notification_templates_success'].append(module.resolve_name_to_id('notification_templates', item))","association_fields['notification_templates_success'] = [module.resolve_name_to_id('notification_templates', item) for item in notifications_success]",1,1,1
Set-compreh,django-guardian,https://github.com/django-guardian/django-guardian/tree/master/guardian/shortcuts.py,,get_objects_for_user$395,551,"global_perms = set()
for code in codenames:
    if user.has_perm(ctype.app_label + '.' + code):
        global_perms.add(code)",global_perms = {code for code in codenames if user.has_perm(ctype.app_label + '.' + code)},0,1,1
Set-compreh,healthchecks,https://github.com/healthchecks/healthchecks/tree/master/hc/front/views.py,,my_checks$169,196,"hidden_checks = set()
for check in checks:
    if not selected_tags.issubset(check.tags_list()):
        hidden_checks.add(check)",hidden_checks = {check for check in checks if not selected_tags.issubset(check.tags_list())},0,1,1
Set-compreh,libsass-python,https://github.com/sass/libsass-python/tree/master//sass.py,,compile$272,540,"modes = set()
for mode_name in MODES:
    if mode_name in kwargs:
        modes.add(mode_name)",modes = {mode_name for mode_name in MODES if mode_name in kwargs},1,1,1
Set-compreh,pennylane,https://github.com/PennyLaneAI/pennylane/tree/master/pennylane/interfaces/torch.py,TorchInterface,_update_trainable_params$269,272,"trainable_params = set()
for (idx, p) in enumerate(params):
    if getattr(p, 'requires_grad', False):
        trainable_params.add(idx)","trainable_params = {idx for (idx, p) in enumerate(params) if getattr(p, 'requires_grad', False)}",1,1,1
Set-compreh,docassemble,https://github.com/jhpyle/docassemble/tree/master/docassemble_webapp/docassemble/webapp/machinelearning.py,MachineLearner,dependent_in_use$100,101,"in_use = set()
for record in query:
    if record.dependent is not None:
        in_use.add(fix_pickle_obj(codecs.decode(bytearray(record.dependent, encoding='utf-8'), 'base64')))","in_use = {fix_pickle_obj(codecs.decode(bytearray(record.dependent, encoding='utf-8'), 'base64')) for record in query if record.dependent is not None}",1,1,1
Set-compreh,weblate,https://github.com/WeblateOrg/weblate/tree/master/weblate/screenshots/views.py,,ocr_search$250,269,"results = set()
for image in (original_image, scaled_image):
    for match in ocr_extract(api, image, strings):
        results.add(sources[match])","results = {sources[match] for image in (original_image, scaled_image) for match in ocr_extract(api, image, strings)}",0,1,1
Set-compreh,clusterfuzz,https://github.com/google/clusterfuzz/tree/master/src/clusterfuzz/_internal/datastore/search_tokenizer.py,,tokenize_impact_version$50,55,"tokens = set()
for index in range(len(splitted)):
    tokens.add('.'.join(splitted[0:index + 1]))",tokens = {'.'.join(splitted[0:index + 1]) for index in range(len(splitted))},1,1,1
Set-compreh,awx,https://github.com/ansible/awx/tree/master/awx/main/models/ad_hoc_commands.py,AdHocCommand,notification_templates$162,163,"all_orgs = set()
for h in self.hosts.all():
    all_orgs.add(h.inventory.organization)",all_orgs = {h.inventory.organization for h in self.hosts.all()},1,1,1
Set-compreh,LangSrcCurise,https://github.com/LangziFun/LangSrcCurise/tree/master/core/Subdomain_Api.py,,Sitedossier_Api$237,238,"result = set()
for r in res:
    if domain in r:
        result.add(r.strip('.'))",result = {r.strip('.') for r in res if domain in r},0,1,1
Set-compreh,nvda,https://github.com/nvaccess/nvda/tree/master/tests/unit/test_languageHandler.py,,generateUnsupportedWindowsLocales$17,21,"unsupportedLangs = set()
for localeName in LANG_NAMES_TO_LOCALIZED_DESCS.keys():
    if not languageHandler.englishCountryNameFromNVDALocale(localeName):
        unsupportedLangs.add(localeName)",unsupportedLangs = {localeName for localeName in LANG_NAMES_TO_LOCALIZED_DESCS.keys() if not languageHandler.englishCountryNameFromNVDALocale(localeName)},1,1,1
Set-compreh,astroquery,https://github.com/astropy/astroquery/tree/master/astroquery/splatalogue/build_species_table.py,,get_json_species_ids$37,60,"species_types = set()
for kid in sid.children:
    if hasattr(kid, 'attrs') and 'class' in kid.attrs:
        species_types.add(kid['class'][0])","species_types = {kid['class'][0] for kid in sid.children if hasattr(kid, 'attrs') and 'class' in kid.attrs}",1,1,1
Set-compreh,angr,https://github.com/angr/angr/tree/master/angr/analyses/cfg/cfg_base.py,CFGBase,_load_func_addrs_from_eh_frame$757,765,"addrs = set()
for function_hint in self._binary.function_hints:
    if function_hint.source == FunctionHintSource.EH_FRAME:
        addrs.add(function_hint.addr)",addrs = {function_hint.addr for function_hint in self._binary.function_hints if function_hint.source == FunctionHintSource.EH_FRAME},0,1,1
Set-compreh,MultiQC,https://github.com/ewels/MultiQC/tree/master/multiqc/modules/bbmap/plot_indelhist.py,,plot_indelhist$6,13,"all_x = set()
for item in sorted(chain(*[samples[sample]['data'].items() for sample in samples])):
    all_x.add(item[0])",all_x = {item[0] for item in sorted(chain(*[samples[sample]['data'].items() for sample in samples]))},1,1,1
Set-compreh,wagtail,https://github.com/wagtail/wagtail/tree/master/wagtail/admin/tests/test_account_management.py,TestAccountSectionUtilsMixin,assertPanelNotActive$191,192,"panels = set()
for panelset in response.context['panels_by_tab'].values():
    for panel in panelset:
        panels.add(panel.name)",panels = {panel.name for panelset in response.context['panels_by_tab'].values() for panel in panelset},1,1,1
Set-compreh,unknown-horizons,https://github.com/unknown-horizons/unknown-horizons/tree/master/horizons/ai/aiplayer/building/farm.py,FarmOptionCache,_get_raw_options$44,72,"road_row9 = set()
for (x, y) in road_row3:
    if (x - 3, y) in road_row3 and (x + 3, y) in road_row3:
        road_row9.add((x, y))","road_row9 = {(x, y) for (x, y) in road_row3 if (x - 3, y) in road_row3 and (x + 3, y) in road_row3}",1,1,1
Set-compreh,neutron,https://github.com/openstack/neutron/tree/master/neutron/db/migration/alembic_migrations/versions/newton/contract/a8b517cff8ab_add_routerport_bindings_for_ha.py,,upgrade$35,53,"router_port_tuples = set()
for ha_bind in session.query(ha_bindings):
    router_port_tuples.add((ha_bind.router_id, ha_bind.port_id))","router_port_tuples = {(ha_bind.router_id, ha_bind.port_id) for ha_bind in session.query(ha_bindings)}",1,1,1
Set-compreh,Tuxemon,https://github.com/Tuxemon/Tuxemon/tree/master/tuxemon/states/combat/combat.py,CombatState,remove_monster_actions_from_queue$767,777,"to_remove = set()
for action in self._action_queue:
    if action.user is monster or action.target is monster:
        to_remove.add(action)",to_remove = {action for action in self._action_queue if action.user is monster or action.target is monster},1,1,1
